param n := 13;

param:  a         b   c   d   e    p_min p_max:= 
1	0.000280000000000000	8.10000000000000	550	300	0.0350000000000000	0	680
2	0.000560000000000000	8.10000000000000	309	200	0.0420000000000000	0	360
3	0.000560000000000000	8.10000000000000	307	200	0.0420000000000000	0	360
4	0.00324000000000000	7.74000000000000	240	150	0.0630000000000000	60	180
5	0.00324000000000000	7.74000000000000	240	150	0.0630000000000000	60	180
6	0.00324000000000000	7.74000000000000	240	150	0.0630000000000000	60	180
7	0.00324000000000000	7.74000000000000	240	150	0.0630000000000000	60	180
8	0.00324000000000000	7.74000000000000	240	150	0.0630000000000000	60	180
9	0.00324000000000000	7.74000000000000	240	150	0.0630000000000000	60	180
10	0.00284000000000000	8.60000000000000	126	100	0.0840000000000000	40	120
11	0.00284000000000000	8.60000000000000	126	100	0.0840000000000000	40	120
12	0.00284000000000000	8.60000000000000	126	100	0.0840000000000000	55	120
13	0.00284000000000000	8.60000000000000	126	100	0.0840000000000000	55	120;
param D := 2520;

